ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width
2144,62.44,200624_054618_0000000087_CAM2_OK.bmp,49.306,200624_054624_0000000088_CAM2_OK.bmp,M,1.033125608,0.788092103,0.033125608,0.268887223,1.028350662,0.794231047,0.028350662,0.259079463
2145,62.715,200624_054651_0000000089_CAM2_OK.bmp,47.594,200624_054656_0000000090_CAM2_OK.bmp,M,1.091332676,0.753429802,0.091332676,0.327263664,1.086041881,0.757512141,0.086041881,0.320110854
2146,64.704,200624_054719_0000000091_CAM2_OK.bmp,49.376,200624_054723_0000000092_CAM2_OK.bmp,M,1.087000173,0.751517542,0.087000173,0.330640928,1.087168899,0.754890891,0.087168899,0.32469475
2151,64.284,200624_054804_0000000093_CAM2_OK.bmp,47.634,200624_054811_0000000094_CAM2_OK.bmp,F,1.142574953,0.724635574,0.142574953,0.380004014,1.105270856,0.728759218,0.105270856,0.372195337
2152,60.563,200624_054838_0000000095_CAM2_OK.bmp,45.598,200624_054844_0000000096_CAM2_OK.bmp,M,1.021789892,0.775256998,0.021789892,0.289894839,1.026998952,0.777177024,0.026998952,0.286708136
2153,65.787,200624_054904_0000000097_CAM2_OK.bmp,48.571,200624_054909_0000000098_CAM2_OK.bmp,M,1.110394427,0.727551437,0.110394427,0.374473266,1.090486084,0.732927556,0.090486084,0.364391326
2154,64.516,200624_054935_0000000099_CAM2_OK.bmp,48.587,200624_054940_0000000100_CAM2_OK.bmp,NR,1.044433389,0.749528075,0.044433389,0.334172839,1.043419112,0.752649429,0.043419112,0.328639818
2155,63.358,200624_055007_0000000101_CAM2_OK.bmp,47.987,200624_055011_0000000102_CAM2_OK.bmp,F,1.112196138,0.751020173,0.112196138,0.331522157,1.128471433,0.755604833,0.128471433,0.323443097
2156,62.321,200624_055032_0000000103_CAM2_OK.bmp,46.846,200624_055036_0000000104_CAM2_OK.bmp,F,1.043442094,0.769762593,0.043442094,0.299101838,1.060408384,0.772179921,0.060408384,0.295034969
2161,65.855,200624_055117_0000000105_CAM2_OK.bmp,48.533,200624_055122_0000000106_CAM2_OK.bmp,M,1.035052314,0.752103019,0.035052314,0.329605086,1.027127047,0.757598366,0.027127047,0.319960609
2162,62.665,200624_055207_0000000107_CAM2_OK.bmp,47.469,200624_055211_0000000108_CAM2_OK.bmp,M,1.076291785,0.750574672,0.076291785,0.332312476,1.083303506,0.754321312,0.083303506,0.325695012
2163,65.1,200624_055238_0000000109_CAM2_OK.bmp,49.587,200624_055243_0000000110_CAM2_OK.bmp,F,1.039865363,0.758958229,0.039865363,0.31759557,1.03783087,0.762734274,0.03783087,0.311072591
2164,61.045,200624_055329_0000000111_CAM2_OK.bmp,48.615,200624_055334_0000000112_CAM2_OK.bmp,F,1.051288063,0.786482009,0.051288063,0.271484902,1.041922946,0.793940794,0.041922946,0.259539764
2165,60.326,200624_055404_0000000113_CAM2_OK.bmp,46.056,200624_055408_0000000114_CAM2_OK.bmp,M,1.082317332,0.770722398,0.082317332,0.297484027,1.088562528,0.774329194,0.088562528,0.291440395
2166,62.288,200624_055441_0000000115_CAM2_OK.bmp,47.983,200624_055446_0000000116_CAM2_OK.bmp,F,1.097839015,0.747293683,0.097839015,0.338161987,1.092471276,0.75396051,0.092471276,0.326329412
2211,63.926,200624_055521_0000000117_CAM2_OK.bmp,47.797,200624_055526_0000000118_CAM2_OK.bmp,F,1.098413541,0.738153583,0.098413541,0.354731621,1.091841121,0.741909912,0.091841121,0.347872543
2212,66.663,200624_055553_0000000119_CAM2_OK.bmp,49.068,200624_055558_0000000120_CAM2_OK.bmp,M,1.072330963,0.72858604,0.072330963,0.372521494,1.069113111,0.732939164,0.069113111,0.364369718
2213,64.721,200624_055632_0000000121_CAM2_OK.bmp,49.971,200624_055638_0000000122_CAM2_OK.bmp,M,1.053669355,0.763852101,0.053669355,0.309153957,1.035196291,0.767050554,0.035196291,0.303695037
2214,63.34,200624_055658_0000000123_CAM2_OK.bmp,44.814,200624_055704_0000000124_CAM2_OK.bmp,M,1.127076558,0.738754916,0.127076558,0.353628895,1.123539672,0.742138617,0.123539672,0.347457169
2215,65.672,200630_044527_0000000126_CAM2_OK.bmp,50.216,200630_044533_0000000127_CAM2_OK.bmp,M,1.08146066,0.758414371,0.08146066,0.318540415,1.080201595,0.76280218,0.080201595,0.310955877
2216,64.072,200630_044712_0000000128_CAM2_OK.bmp,48.48,200630_044722_0000000129_CAM2_OK.bmp,F,1.081247653,0.747155384,0.081247653,0.338409682,1.075074877,0.750842925,0.075074877,0.331836482
2221,64.45,200630_044750_0000000130_CAM2_OK.bmp,46.662,200630_044757_0000000131_CAM2_OK.bmp,M,1.076089997,0.746601451,0.076089997,0.339402701,1.068791509,0.751694403,0.068791509,0.330327851
2222,64.396,200630_044830_0000000132_CAM2_OK.bmp,48.12,200630_044836_0000000133_CAM2_OK.bmp,F,1.098672626,0.737361324,0.098672626,0.356187214,1.101597071,0.740592638,0.101597071,0.35026997
2223,63.134,200630_044901_0000000134_CAM2_OK.bmp,46.818,200630_044907_0000000135_CAM2_OK.bmp,F,1.086586639,0.737935026,0.086586639,0.355132858,1.087611436,0.740612681,0.087611436,0.35023343
2224,67.553,200630_044933_0000000136_CAM2_OK.bmp,48.253,200630_044938_0000000137_CAM2_OK.bmp,M,1.163096462,0.700088641,0.163096462,0.428390552,1.167749206,0.706181575,0.167749206,0.416066399
2225,59.66,200630_045001_0000000138_CAM2_OK.bmp,48.156,200630_045009_0000000139_CAM2_OK.bmp,M,1.073757924,0.772875441,0.073757924,0.293869551,1.067123719,0.778013878,0.067123719,0.285324116
2226,62.584,200630_045033_0000000140_CAM2_OK.bmp,48.717,200630_045038_0000000141_CAM2_OK.bmp,M,1.089652735,0.768674616,0.089652735,0.30094058,1.081347133,0.774421459,0.081347133,0.291286532
2231,61.365,200630_045100_0000000142_CAM2_OK.bmp,46.703,200630_045106_0000000143_CAM2_OK.bmp,M,1.05942833,0.745418576,0.05942833,0.341528146,1.056144332,0.751595462,0.056144332,0.330502977
2232,62.671,200630_045128_0000000144_CAM2_OK.bmp,47.692,200630_045135_0000000145_CAM2_OK.bmp,F,1.090148759,0.747740619,0.090148759,0.337362148,1.093544991,0.752691736,0.093544991,0.328565137
2233,66.944,200630_045158_0000000146_CAM2_OK.bmp,49.399,200630_045204_0000000147_CAM2_OK.bmp,M,1.126123469,0.728375456,0.126123469,0.37291831,1.163882589,0.730601098,0.163882589,0.368735966
2234,63.21,200630_045224_0000000148_CAM2_OK.bmp,49.972,200630_045231_0000000149_CAM2_OK.bmp,M,1.065162917,0.781247503,0.065162917,0.28000409,1.06409492,0.785643569,0.06409492,0.272841833
2235,64.991,200630_045250_0000000150_CAM2_OK.bmp,50.476,200630_045255_0000000151_CAM2_OK.bmp,M,1.059708898,0.772277532,0.059708898,0.294871285,1.051776619,0.776672381,0.051776619,0.287544176
2236,61.606,200630_045317_0000000152_CAM2_OK.bmp,48.327,200630_045324_0000000153_CAM2_OK.bmp,F,1.09140217,0.754350062,0.09140217,0.325644485,1.051357136,0.756943805,0.051357136,0.321102033
2241,63.966,200630_045350_0000000154_CAM2_OK.bmp,49.092,200630_045354_0000000155_CAM2_OK.bmp,M,1.077238814,0.758437361,0.077238814,0.318500447,1.075079247,0.761693303,0.075079247,0.312864372
2242,61.379,200630_045413_0000000156_CAM2_OK.bmp,48.301,200630_045417_0000000157_CAM2_OK.bmp,Not fertile,1.047379147,0.779767846,0.047379147,0.282432976,1.050199151,0.783984537,0.050199151,0.275535361
2243,63.523,200630_045436_0000000158_CAM2_OK.bmp,46.026,200630_045443_0000000159_CAM2_OK.bmp,F,1.098355688,0.726529814,0.098355688,0.376406006,1.07923997,0.72921156,0.07923997,0.371344141
2244,63.27,200630_045504_0000000160_CAM2_OK.bmp,47.259,200630_045511_0000000161_CAM2_OK.bmp,F,1.125720414,0.736686611,0.125720414,0.357429312,1.129154634,0.739262671,0.129154634,0.352699168
2245,62.712,200630_045530_0000000162_CAM2_OK.bmp,48.414,200630_045535_0000000163_CAM2_OK.bmp,M,1.093180563,0.75012783,0.093180563,0.333106119,1.095318317,0.754873984,0.095318317,0.324724419
2246,61.264,200630_045556_0000000164_CAM2_OK.bmp,48.319,200630_045603_0000000165_CAM2_OK.bmp,F,1.07090823,0.771839682,0.07090823,0.295605841,1.069635769,0.778296115,0.069635769,0.284858014
2251,61.24,200630_045633_0000000166_CAM2_OK.bmp,47.371,200630_045639_0000000167_CAM2_OK.bmp,F,1.124506352,0.791730933,0.124506352,0.263055362,1.074752183,0.7901439,0.074752183,0.265592255
2252,62.899,200630_045746_0000000168_CAM2_OK.bmp,46.84,200630_045750_0000000169_CAM2_OK.bmp,F,1.087526967,0.718647032,0.087526967,0.391503694,1.087756914,0.72363577,0.087756914,0.381910681
2253,63.802,200630_045809_0000000170_CAM2_OK.bmp,47.084,200630_045814_0000000171_CAM2_OK.bmp,M,1.068273909,0.732837315,0.068273909,0.364559336,1.065813679,0.736173332,0.065813679,0.358375746
2254,60.146,200630_045832_0000000172_CAM2_OK.bmp,45.349,200630_045837_0000000173_CAM2_OK.bmp,M,1.108780465,0.741022639,0.108780465,0.349486435,1.093910808,0.745288242,0.093910808,0.341762748
2255,61.501,200630_045857_0000000174_CAM2_OK.bmp,47.514,200630_045904_0000000175_CAM2_OK.bmp,M,1.092013126,0.758626006,0.092013126,0.318172581,1.11195116,0.762109102,0.11195116,0.312148087
2256,61.88,200630_045922_0000000176_CAM2_OK.bmp,46.226,200630_045927_0000000177_CAM2_OK.bmp,M,1.07495091,0.755464437,0.07495091,0.323689047,1.06866196,0.758461503,0.06866196,0.318458479
2261,65.818,200630_045957_0000000178_CAM2_OK.bmp,50.326,200630_050009_0000000179_CAM2_OK.bmp,F,1.048049544,0.743084875,0.048049544,0.345741293,1.043631851,0.745984158,0.043631851,0.340511041
2262,61.665,200630_050042_0000000180_CAM2_OK.bmp,49.19,200630_050048_0000000181_CAM2_OK.bmp,M,1.026064526,0.789754302,0.026064526,0.266216591,1.039669481,0.789683632,0.039669481,0.266329906
2263,64.322,200630_050109_0000000182_CAM2_OK.bmp,49.076,200630_050114_0000000183_CAM2_OK.bmp,F,1.128925535,0.734716191,0.128925535,0.361069773,1.115345565,0.741695826,0.115345565,0.348261599
2264,61.989,200630_050139_0000000184_CAM2_OK.bmp,47.375,200630_050145_0000000185_CAM2_OK.bmp,Not fertile,1.057408749,0.7521799,0.057408749,0.329469187,1.057067397,0.756538961,0.057067397,0.321808991
2265,67.138,200630_050400_0000000186_CAM2_OK.bmp,48.373,200630_050405_0000000187_CAM2_OK.bmp,M,1.062454666,0.719527055,0.062454666,0.389801805,1.067961759,0.723769176,0.067961759,0.381655966
2266,63.676,200630_050432_0000000188_CAM2_OK.bmp,48.769,200630_050438_0000000189_CAM2_OK.bmp,M,1.082080409,0.743263229,0.082080409,0.345418367,1.084318909,0.74918453,0.084318909,0.334784635
