ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width
2144,64.195,200825_071004_0000000265_CAM2_OK.bmp,48.123,200825_071008_0000000266_CAM2_OK.bmp,non-fertile,1.090877089,0.750662181,0.090877089,0.332157161,1.097174077,0.754411722,0.097174077,0.325536137
2145,66.919,200825_071024_0000000267_CAM2_OK.bmp,50.509,200825_071029_0000000268_CAM2_OK.bmp,non-fertile,1.048342368,0.747041322,0.048342368,0.338614037,1.046126604,0.749864957,0.046126604,0.333573452
2146,64.244,200825_071047_0000000269_CAM2_OK.bmp,47.213,200825_071053_0000000270_CAM2_OK.bmp,M,1.107616794,0.729930862,0.107616794,0.369992764,1.105634407,0.735838226,0.105634407,0.358994361
2151,63.87,200825_071112_0000000271_CAM2_OK.bmp,47.015,200825_071118_0000000272_CAM2_OK.bmp,M,1.123597147,0.727959575,0.123597147,0.373702654,1.101011661,0.728673285,0.101011661,0.372357159
2152,65.575,200825_071137_0000000273_CAM2_OK.bmp,48.841,200825_071142_0000000274_CAM2_OK.bmp,M,1.093247241,0.738392135,0.093247241,0.354293948,1.078329708,0.741420881,0.078329708,0.348761581
2153,63.508,200825_071203_0000000275_CAM2_OK.bmp,49.385,200825_071211_0000000276_CAM2_OK.bmp,M,1.083958406,0.751827667,0.083958406,0.330092046,1.078342142,0.756540184,0.078342142,0.321806853
2154,66.992,200825_071236_0000000277_CAM2_OK.bmp,50.304,200825_071241_0000000278_CAM2_OK.bmp,M,1.107206299,0.740844139,0.107206299,0.349811584,1.113634413,0.743384764,0.113634413,0.345198407
2155,64.979,200825_071304_0000000279_CAM2_OK.bmp,47.364,200825_071308_0000000280_CAM2_OK.bmp,M,1.081761828,0.725134259,0.081761828,0.379054965,1.122620614,0.728820747,0.122620614,0.372079492
2156,64.544,200825_071328_0000000281_CAM2_OK.bmp,46.779,200825_071333_0000000282_CAM2_OK.bmp,F,1.118495835,0.716669242,0.118495835,0.395343823,1.120308057,0.720750871,0.120308057,0.387441958
2161,62.675,200825_071352_0000000283_CAM2_OK.bmp,48.442,200825_071356_0000000284_CAM2_OK.bmp,M,1.122183628,0.767469415,0.122183628,0.30298352,1.155980175,0.768603038,0.155980175,0.301061732
2162,66.395,200825_071420_0000000285_CAM2_OK.bmp,50.445,200825_071426_0000000286_CAM2_OK.bmp,F,1.059868752,0.759312704,0.059868752,0.316980467,1.061104859,0.761863093,0.061104859,0.312571785
2163,62.141,200825_071443_0000000287_CAM2_OK.bmp,47.048,200825_071447_0000000288_CAM2_OK.bmp,F,1.065776325,0.752605347,0.065776325,0.328717639,1.074691331,0.752453687,0.074691331,0.328985448
2164,67.329,200825_071504_0000000289_CAM2_OK.bmp,48.54,200825_071509_0000000290_CAM2_OK.bmp,M,1.059157194,0.675053793,0.059157194,0.481363427,1.066763545,0.724320068,0.066763545,0.380605127
2165,61.259,200825_071527_0000000291_CAM2_OK.bmp,47.351,200825_071531_0000000292_CAM2_OK.bmp,M,1.058112431,0.769802941,0.058112431,0.299033749,1.07958165,0.770261789,0.07958165,0.298259909
2166,66.076,200825_071549_0000000293_CAM2_OK.bmp,48.593,200825_071553_0000000294_CAM2_OK.bmp,M,1.039814692,0.724328479,0.039814692,0.380589095,1.047698846,0.729530401,0.047698846,0.370744795
2211,64.958,200825_071649_0000000295_CAM2_OK.bmp,49.954,200825_071654_0000000296_CAM2_OK.bmp,M,1.041405137,0.770490602,0.041405137,0.297874364,1.047287313,0.772404164,0.047287313,0.294658996
2212,62.151,200825_071714_0000000297_CAM2_OK.bmp,48.485,200825_071735_0000000298_CAM2_OK.bmp,M,1.076362131,0.766928409,0.076362131,0.30390267,1.077806611,0.770846854,0.077806611,0.297274542
2213,64.625,200825_071803_0000000299_CAM2_OK.bmp,48.248,200825_071808_0000000300_CAM2_OK.bmp,F,1.100338627,0.739277016,0.100338627,0.35267292,1.090340947,0.74446705,0.090340947,0.343242795
2214,63.016,200825_071832_0000000301_CAM2_OK.bmp,48.067,200825_071839_0000000302_CAM2_OK.bmp,F,1.070077045,0.758800738,0.070077045,0.317869039,1.071008003,0.761071737,0.071008003,0.313936586
2215,65.564,200825_071857_0000000303_CAM2_OK.bmp,48.099,200825_071901_0000000304_CAM2_OK.bmp,M,1.069313794,0.718921807,0.069313794,0.390971856,1.057489049,0.72254305,0.057489049,0.384000579
2216,64.053,200825_071920_0000000305_CAM2_OK.bmp,47.355,200825_071927_0000000306_CAM2_OK.bmp,M,1.13146965,0.726067885,0.13146965,0.377281685,1.122958074,0.73200586,0.122958074,0.366109281
2221,60.727,200825_071945_0000000307_CAM2_OK.bmp,47.108,200825_071954_0000000308_CAM2_OK.bmp,F,1.088618738,0.746659102,0.088618738,0.339299284,1.09470088,0.748849934,0.09470088,0.335381035
2222,63.737,200825_072012_0000000309_CAM2_OK.bmp,48.741,200825_072019_0000000310_CAM2_OK.bmp,F,1.091128147,0.756238593,0.091128147,0.322333995,1.098373595,0.757418087,0.098373595,0.320274783
2223,62.919,200825_072037_0000000311_CAM2_OK.bmp,46.072,200825_072043_0000000312_CAM2_OK.bmp,M,1.117544674,0.719218168,0.117544674,0.390398692,1.11367408,0.72100804,0.11367408,0.386947086
2224,63.647,200825_072059_0000000313_CAM2_OK.bmp,47.569,200825_072109_0000000314_CAM2_OK.bmp,F,1.066863806,0.744248348,0.066863806,0.343637514,1.059300131,0.745375806,0.059300131,0.341605123
2225,68.342,200825_072124_0000000315_CAM2_OK.bmp,48.944,200825_072130_0000000316_CAM2_OK.bmp,F,1.087813951,0.70251361,0.087813951,0.423459967,1.087228683,0.705271443,0.087228683,0.41789379
2226,63.696,200825_072148_0000000317_CAM2_OK.bmp,48.624,200825_072152_0000000318_CAM2_OK.bmp,F,1.102257383,0.752408616,0.102257383,0.329065056,1.112190231,0.758647141,0.112190231,0.318135857
2231,60.853,200825_072212_0000000319_CAM2_OK.bmp,49.253,200825_072216_0000000320_CAM2_OK.bmp,M,1.097860901,0.790445003,0.097860901,0.265110154,1.084726275,0.790327736,0.084726275,0.265297869
2232,64.912,200825_072233_0000000321_CAM2_OK.bmp,47.867,200825_072241_0000000322_CAM2_OK.bmp,F,1.022073127,0.737487162,0.022073127,0.355955807,1.013497635,0.742033927,0.013497635,0.347647275
2233,61.761,200825_072258_0000000323_CAM2_OK.bmp,47.692,200825_072303_0000000324_CAM2_OK.bmp,M,1.050945967,0.801668133,0.050945967,0.247398965,1.044704866,0.803244244,0.044704866,0.244951342
2234,62.332,200825_072326_0000000325_CAM2_OK.bmp,46.859,200825_072331_0000000326_CAM2_OK.bmp,M,1.051626876,0.75002088,0.051626876,0.333296215,1.045075471,0.754290987,0.045075471,0.325748309
2235,62.484,200825_072347_0000000327_CAM2_OK.bmp,47.779,200825_072350_0000000328_CAM2_OK.bmp,M,1.073069486,0.758679299,0.073069486,0.318079986,1.066991042,0.761491953,0.066991042,0.313211514
2236,64.517,200825_072407_0000000329_CAM2_OK.bmp,47.263,200825_072410_0000000330_CAM2_OK.bmp,F,1.15141192,0.724983429,0.15141192,0.379341873,1.146375444,0.726251254,0.146375444,0.376933939
2241,61.383,200825_072426_0000000331_CAM2_OK.bmp,46.171,200825_072430_0000000332_CAM2_OK.bmp,M,1.092196049,0.744960196,0.092196049,0.342353599,1.09400626,0.750609158,0.09400626,0.332251264
2242,65.841,200825_072444_0000000333_CAM2_OK.bmp,49.401,200825_072448_0000000334_CAM2_OK.bmp,M,1.072385775,0.738892137,0.072385775,0.35337751,1.0621839,0.742121449,0.0621839,0.347488341
2243,66.067,200825_072504_0000000335_CAM2_OK.bmp,49.569,200825_072509_0000000336_CAM2_OK.bmp,M,1.075615697,0.742985007,0.075615697,0.34592218,1.072035427,0.746873798,0.072035427,0.338914289
2244,62.788,200825_072524_0000000337_CAM2_OK.bmp,47.404,200825_072527_0000000338_CAM2_OK.bmp,F,1.136545792,0.744841831,0.136545792,0.342566915,1.130804005,0.745240733,0.130804005,0.341848286
2245,65.58,200825_072540_0000000339_CAM2_OK.bmp,49.122,200825_072544_0000000340_CAM2_OK.bmp,non-fertile,1.082800668,0.738024503,0.082800668,0.354968562,1.042434571,0.739347705,0.042434571,0.352543592
2246,60.928,200825_072559_0000000341_CAM2_OK.bmp,47.222,200825_072602_0000000342_CAM2_OK.bmp,M,1.107678855,0.762735681,0.107678855,0.311070171,1.094643358,0.771370236,0.094643358,0.29639433
2251,61.59,200825_072616_0000000343_CAM2_OK.bmp,49.365,200825_072620_0000000344_CAM2_OK.bmp,M,1.120384153,0.791205272,0.120384153,0.263894511,1.115230036,0.793644703,0.115230036,0.260009669
2252,65.168,200825_072634_0000000345_CAM2_OK.bmp,48.868,200825_072639_0000000346_CAM2_OK.bmp,F,1.128758881,0.739985317,0.128758881,0.351378166,1.106414939,0.745661605,0.106414939,0.34109091
2253,63.762,200825_072703_0000000347_CAM2_OK.bmp,47.523,200825_072712_0000000348_CAM2_OK.bmp,non-fertile,1.045025614,0.737122603,0.045025614,0.356626423,1.038790831,0.744306244,0.038790831,0.343532999
2254,63.336,200825_072730_0000000349_CAM2_OK.bmp,45.862,200825_072735_0000000350_CAM2_OK.bmp,M,1.057083206,0.719916291,0.057083206,0.389050384,1.049492747,0.723403956,0.049492747,0.382353514
2255,61.052,200825_072754_0000000351_CAM2_OK.bmp,47.324,200825_072758_0000000352_CAM2_OK.bmp,M,1.091159464,0.766149214,0.091159464,0.305228775,1.07927298,0.770023795,0.07927298,0.298661166
2256,65.025,200825_072814_0000000353_CAM2_OK.bmp,48.317,200825_072818_0000000354_CAM2_OK.bmp,F,1.065531792,0.739635001,0.065531792,0.352018223,1.061927968,0.742281561,0.061927968,0.347197684
2261,63.565,200825_072832_0000000355_CAM2_OK.bmp,47.74,200825_072837_0000000356_CAM2_OK.bmp,F,1.058838381,0.739570974,0.058838381,0.352135271,1.03936514,0.750377852,0.03936514,0.332661934
2262,64.82,200825_072851_0000000357_CAM2_OK.bmp,47.437,200825_072856_0000000358_CAM2_OK.bmp,F,1.073806744,0.760493107,0.073806744,0.31493631,1.076161841,0.763913661,0.076161841,0.309048458
2263,63.678,200825_072914_0000000359_CAM2_OK.bmp,47.883,200825_072922_0000000360_CAM2_OK.bmp,M,1.102514743,0.742021836,0.102514743,0.347669235,1.103022554,0.746081527,0.103022554,0.340336094
2264,63.053,200825_072937_0000000361_CAM2_OK.bmp,50.526,200825_072942_0000000362_CAM2_OK.bmp,F,1.084563395,0.794575144,0.084563395,0.258534209,1.053312171,0.798183762,0.053312171,0.25284433
2265,64.535,200825_072957_0000000363_CAM2_OK.bmp,48.77,200825_073002_0000000364_CAM2_OK.bmp,M,1.09060611,0.754198608,0.09060611,0.325910695,1.099819427,0.754150106,0.099819427,0.325995969
2266,63.489,200825_073015_0000000365_CAM2_OK.bmp,47.24,200825_073019_0000000366_CAM2_OK.bmp,M,1.125650191,0.753897461,0.125650191,0.326440334,1.117533001,0.758979787,0.117533001,0.317558145
